StartTime	Dur	Proto	SrcAddr	Sport	Dir	DstAddr	Dport	State	sTos	dTos	TotPkts	TotBytes	Label
1970/01/01 02:11:47.774160	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:12:19.780396	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:18:23.787376	  3.000685	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 02:18:30.793596	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:18:38.795285	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:18:54.798134	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:19:26.804145	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:25:30.811412	  3.000042	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 02:25:37.817779	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:25:45.818991	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:26:01.822275	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:26:33.828096	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:32:37.835429	  3.000648	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 02:32:44.841259	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:32:52.842716	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:33:08.845865	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:33:40.852600	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:39:44.859941	  3.000154	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 02:39:51.865306	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:39:59.867303	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:40:15.869748	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:40:46.724866	  0.000173	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/01 02:40:46.725207	  0.107011	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       602	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/01 02:40:46.831491	  0.092087	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       237	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/01 02:40:46.832626	  2.996459	       tcp	                  10.0.2.16	49178	   ->	              194.94.127.98	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/01 02:40:46.924102	  0.240855	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       289	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/01 02:40:47.165476	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       217	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 02:40:47.875675	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:40:55.837482	  0.000000	       tcp	                  10.0.2.16	49178	   ->	              194.94.127.98	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/01 02:41:04.420462	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       110	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 02:41:07.718167	  0.074195	       udp	                  10.0.2.16	54152	  <->	                    8.8.8.8	53	  CON	    0	    0	       2	       168	                           flow=From-Botnet-V1-DNS
1970/01/01 02:41:07.793004	  0.073150	       udp	                  10.0.2.16	51034	  <->	                    8.8.8.8	53	  CON	    0	    0	       2	       180	                           flow=From-Botnet-V1-DNS
1970/01/01 02:41:07.835056	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	        98	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 02:41:12.842093	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       187	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 02:41:17.849062	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       254	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 02:41:20.937561	  0.182779	       tcp	                  10.0.2.16	49179	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/01 02:41:21.120636	  0.202623	       tcp	                  10.0.2.16	49180	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/01 02:46:51.884013	  3.000064	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 02:46:58.889258	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:47:06.890945	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:47:22.893604	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:47:54.899830	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:53:58.907455	  3.000247	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 02:54:05.913657	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:54:13.914667	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:54:29.917928	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 02:55:01.923844	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:01:05.931427	  3.000204	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 03:01:12.937788	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:01:20.938762	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:01:36.941827	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:02:08.948118	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:08:12.955766	  2.999822	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/01 03:08:19.961455	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:08:27.962487	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:08:43.966192	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:09:15.971995	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/01 03:11:49.612892	  0.000178	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/01 03:11:49.613234	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       130	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 03:12:07.779627	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       230	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/01 03:12:26.610984	  0.165352	       tcp	                  10.0.2.16	49181	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/01 03:12:26.776612	  0.230531	       tcp	                  10.0.2.16	49182	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/01 03:12:27.008075	  4.897785	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       7	      1261	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/01 03:12:27.114252	  3.880337	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       8	      1549	              flow=From-Botnet-V1-UDP-Establishedd
